"TIME_PERIOD","FREQ","REF_AREA","SECTOR","COUNTERPART_SECTOR","ACCOUNTING_ENTRY","TRANSACTION","INSTR_ASSET","EXPENDITURE","UNIT_MEASURE","VALUATION","PRICE_BASE","TRANSFORMATION","TABLE_IDENTIFIER","obsValue","COUNTERPART_AREA","CONSOLIDATION","DECIMALS","UNIT_MULT","CURRENCY","CONF_STATUS","OBS_STATUS"
"2020","A","BRA","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",260762,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",269191,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",246584,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",256737,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",259637,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",2474021,"W","P","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",1995483,"W","P","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",2853045,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",285491,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",246213,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",207623,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",231208,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",276375,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",339032,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",443669,"W","_Z","2","6","BRL","F","A"
"2020","A","BRA","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",451173,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",457437,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",419897,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",427199,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",423501,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",26776,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",23902,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",50129,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",56591,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",73160,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",60268,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",0,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",0,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",0,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",0,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",0,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",0,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",112753,"W","P","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",95428,"W","P","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",161597,"W","P","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",130254,"W","P","2","6","BRL","F","A"
"2017","A","BRA","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",158144,"W","P","2","6","BRL","F","A"
"2016","A","BRA","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",157556,"W","P","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",3534648,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",3192343,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",3217680,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",3055773,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",1705412,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",1476990,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",1394568,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",1259843,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",1185397,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",3376868,"W","_Z","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",2682839,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",2430341,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",2287642,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",2132288,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S1","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",2027742,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",1253034,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",1060460,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",1000626,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",986414,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",1233236,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",1475487,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",9012142,"W","_Z","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",7609597,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",7389131,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",7004141,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",6583319,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",6269328,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2400929,"W","P","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",1921837,"W","P","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2003929,"W","P","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2052995,"W","P","2","6","BRL","F","A"
"2017","A","BRA","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2303758,"W","P","2","6","BRL","F","A"
"2016","A","BRA","S1","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",2666228,"W","P","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1208832,"W","P","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1132947,"W","P","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",1066674,"W","P","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",971342,"W","P","2","6","BRL","F","A"
"2017","A","BRA","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",903850,"W","P","2","6","BRL","F","A"
"2016","A","BRA","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",887720,"W","P","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",112783,"W","P","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",95465,"W","P","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",161653,"W","P","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",130273,"W","P","2","6","BRL","F","A"
"2017","A","BRA","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",158168,"W","P","2","6","BRL","F","A"
"2016","A","BRA","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",157584,"W","P","2","6","BRL","F","A"
"2021","A","BRA","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",1508496,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",1235025,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",1190275,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",1160788,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",1384617,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",1603728,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",3571,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",3501,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",6669,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",6568,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",9024,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",7998,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",236553,"W","_Z","2","6","BRL","F","A"
"2020","A","BRA","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",260762,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",269191,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",246584,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",256737,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",259637,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",114824,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",95043,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",94950,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",86855,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",88339,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",84917,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",4512117,"W","_Z","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",3581664,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",3400640,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",3218885,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",2990602,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",9012142,"W","_Z","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",7609597,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",7389131,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",7004141,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",6583319,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",6269328,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",200975,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",181149,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",179652,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",165090,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",162621,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",156672,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",4512117,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",3376868,"W","_Z","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",2682839,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",2430341,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",2287642,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S1","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",2132288,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S1","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",2027742,"W","_Z","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",3581664,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",3400640,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",3218885,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",2990602,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",2853045,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",2360074,"W","_Z","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",1705412,"W","_Z","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",1476990,"W","_Z","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",1394568,"W","_Z","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",1259843,"W","_Z","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",1185397,"W","_Z","2","6","BRL","F","A"
"2021","A","BRA","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",3535191,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",3192936,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",3218439,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",3056677,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",2921380,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",2803443,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",91733,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",80387,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",81306,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",78360,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",73455,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",70815,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",112783,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",95465,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",161653,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",130273,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",158168,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",157584,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",2055730,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",1798166,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",1839784,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",1746812,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",1665923,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",1614413,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",282899,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",249980,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",257443,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",294634,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",352697,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",344262,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S12","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",82336,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S12","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",67100,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S12","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",63869,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S12","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",62074,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S12","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",60621,"W","N","2","6","BRL","F","A"
"2016","A","BRA","S12","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",57641,"W","N","2","6","BRL","F","A"
"2021","A","BRA","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",46716,"W","N","2","6","BRL","F","A"
"2020","A","BRA","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",41947,"W","N","2","6","BRL","F","A"
"2019","A","BRA","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",48446,"W","N","2","6","BRL","F","A"
"2018","A","BRA","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",38875,"W","N","2","6","BRL","F","A"
"2017","A","BRA","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",39925,"W","N","2","6","BRL","F","A"
"2018","A","CAN","S11","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",472288,"W","_Z","2","6","CAD","F","A"
"2018","A","CAN","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",976,"W","N","2","6","CAD","F","A"
"2017","A","CAN","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",976,"W","N","2","6","CAD","F","A"
"2016","A","CAN","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",976,"W","N","2","6","CAD","F","A"
"2023","A","CAN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",350439,"W","N","2","6","CAD","F","A"
"2022","A","CAN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",222648,"W","N","2","6","CAD","F","A"
"2023","A","CAN","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",1188,"W","N","2","6","CAD","F","A"
"2022","A","CAN","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",1132,"W","N","2","6","CAD","F","A"
"2021","A","CAN","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",1080,"W","N","2","6","CAD","F","A"
"2020","A","CAN","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",1028,"W","N","2","6","CAD","F","A"
"2019","A","CAN","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",980,"W","N","2","6","CAD","F","A"
"2019","A","CAN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",207267,"W","N","2","6","CAD","F","A"
"2018","A","CAN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",184168,"W","N","2","6","CAD","F","A"
"2017","A","CAN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",160240,"W","N","2","6","CAD","F","A"
"2016","A","CAN","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",153156,"W","N","2","6","CAD","F","A"
"2023","A","CAN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",121361,"W","N","2","6","CAD","F","A"
"2022","A","CAN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",90947,"W","N","2","6","CAD","F","A"
"2021","A","CAN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",89336,"W","N","2","6","CAD","F","A"
"2020","A","CAN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",91768,"W","N","2","6","CAD","F","A"
"2019","A","CAN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",104735,"W","N","2","6","CAD","F","A"
"2018","A","CAN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",103342,"W","N","2","6","CAD","F","A"
"2017","A","CAN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",101692,"W","N","2","6","CAD","F","A"
"2021","A","CAN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",32592,"W","N","2","6","CAD","F","A"
"2020","A","CAN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",30573,"W","N","2","6","CAD","F","A"
"2019","A","CAN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",32999,"W","N","2","6","CAD","F","A"
"2018","A","CAN","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",31303,"W","N","2","6","CAD","F","A"
"2016","A","CAN","S11","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",98908,"W","N","2","6","CAD","F","A"
